t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
14.0000,16.49537,10.36569,0.51337,16.67182,10.00302,0.45511,16.48558,10.35454,0.51152,4.954403e-03,4.676237e-03,9.802000e-05,1.13700,-0.08055,0.51146,2,2.65842
14.0500,16.54502,10.39369,0.51337,16.72367,10.02840,0.45743,16.53598,10.38268,0.51374,4.963240e-03,4.684722e-03,9.802000e-05,1.15450,0.04642,0.51129,2,2.62633
14.1000,16.59468,10.42168,0.51337,16.77522,10.05377,0.45979,16.58583,10.41125,0.51638,4.972057e-03,4.693152e-03,9.802000e-05,1.14900,0.04721,0.52316,2,2.65721
14.1500,16.64433,10.44967,0.51337,16.82630,10.07906,0.46071,16.63559,10.43904,0.51700,4.980841e-03,4.701490e-03,9.802000e-05,1.14000,0.01827,0.50992,3,2.66526
14.2000,16.69398,10.47767,0.51337,16.87800,10.10473,0.45626,16.68624,10.46674,0.51188,4.989673e-03,4.709980e-03,9.802000e-05,1.15450,-0.08890,0.49529,2,2.60881
14.2500,16.74363,10.50566,0.51337,16.92872,10.12962,0.45636,16.73553,10.49436,0.51193,4.998429e-03,4.718210e-03,9.802000e-05,1.13000,0.00202,0.51071,2,2.57201
14.3000,16.79329,10.53365,0.51337,16.97845,10.15403,0.45524,16.78415,10.52092,0.51034,5.007113e-03,4.726210e-03,9.802000e-05,1.10800,-0.02238,0.49874,2,2.59127
14.3500,16.84294,10.56165,0.51337,17.02981,10.17917,0.45801,16.83421,10.54854,0.51285,5.015915e-03,4.734579e-03,9.802000e-05,1.14350,0.05535,0.50658,2,2.58710
14.4000,16.89259,10.58964,0.51337,17.08140,10.20461,0.46066,16.88445,10.57656,0.51533,5.024738e-03,4.743023e-03,9.802000e-05,1.15050,0.05291,0.51126,2,2.51776
14.4500,16.94224,10.61763,0.51337,17.13284,10.23014,0.45694,16.93457,10.60460,0.51140,5.033551e-03,4.751448e-03,9.802000e-05,1.14850,-0.07436,0.50615,2,2.48846
14.5000,16.99190,10.64563,0.51337,17.18413,10.25535,0.45893,16.98480,10.63187,0.51281,5.042351e-03,4.759813e-03,9.802000e-05,1.14300,0.03978,0.49872,2,2.52802
14.5500,17.04155,10.67362,0.51337,17.23478,10.28038,0.46063,17.03378,10.66004,0.51488,5.051106e-03,4.768043e-03,9.802000e-05,1.13000,0.03410,0.52393,2,2.49360
14.6000,17.09120,10.70161,0.51337,17.28542,10.30551,0.45739,17.08270,10.68837,0.51205,5.059861e-03,4.776281e-03,9.802000e-05,1.13050,-0.06479,0.52207,2,2.53678
14.6500,17.14085,10.72961,0.51337,17.33725,10.33102,0.45840,17.13306,10.71667,0.51306,5.068701e-03,4.784776e-03,9.802000e-05,1.15550,0.02021,0.51300,2,2.51508
14.7000,17.19051,10.75760,0.51337,17.38841,10.35627,0.45930,17.18293,10.74439,0.51372,5.077492e-03,4.793121e-03,9.802000e-05,1.14100,0.01794,0.50787,2,2.51404
14.7500,17.24016,10.78559,0.51337,17.44058,10.38207,0.45971,17.23358,10.77305,0.51418,5.086359e-03,4.801707e-03,9.802000e-05,1.16400,0.00808,0.51555,2,2.49831
14.8000,17.28981,10.81359,0.51337,17.49097,10.40701,0.45444,17.28229,10.80113,0.50927,5.095095e-03,4.809882e-03,9.802000e-05,1.12450,-0.10529,0.51784,2,2.51405
14.8500,17.33946,10.84158,0.51337,17.54290,10.43238,0.45705,17.33314,10.82863,0.51131,5.103939e-03,4.818380e-03,9.802000e-05,1.15600,0.05216,0.49761,2,2.49874
14.9000,17.38912,10.86957,0.51337,17.59181,10.45644,0.46409,17.38097,10.85477,0.51792,5.112565e-03,4.826191e-03,9.802000e-05,1.09000,0.14084,0.50729,2,2.49907
14.9500,17.43877,10.89757,0.51337,17.64249,10.48180,0.46324,17.43035,10.88258,0.51686,5.121326e-03,4.834463e-03,9.802000e-05,1.13350,-0.01709,0.51183,2,2.44055
15.0000,17.48842,10.92556,0.51337,17.69415,10.50761,0.46110,17.48077,10.91073,0.51441,5.130160e-03,4.842957e-03,9.802000e-05,1.15500,-0.04276,0.50664,2,2.52144
15.0500,17.53807,10.95355,0.51337,17.74477,10.53276,0.46272,17.52966,10.93912,0.51651,5.138915e-03,4.851193e-03,9.802000e-05,1.13050,0.03245,0.52823,2,2.51145
15.1000,17.58773,10.98155,0.51337,17.79676,10.55869,0.46786,17.58056,10.96713,0.52108,5.147773e-03,4.859760e-03,9.802000e-05,1.16200,0.10272,0.50732,2,2.51214
15.1500,17.63738,11.00954,0.51337,17.84719,10.58417,0.46784,17.62951,10.99535,0.52115,5.156519e-03,4.867998e-03,9.802000e-05,1.13000,-0.00028,0.52303,2,2.56004
15.2000,17.68703,11.03753,0.51337,17.89773,10.60971,0.47086,17.67949,11.02200,0.52289,5.165274e-03,4.876263e-03,9.802000e-05,1.13250,0.06035,0.49173,2,2.50760
15.2500,17.73668,11.06553,0.51337,17.94822,10.63541,0.46960,17.72869,11.05008,0.52146,5.174028e-03,4.884534e-03,9.802000e-05,1.13300,-0.02518,0.51729,2,2.52819
15.3000,17.78634,11.09352,0.51337,17.99981,10.66159,0.46371,17.77871,11.07914,0.51577,5.182865e-03,4.893052e-03,9.802000e-05,1.15700,-0.11779,0.52059,2,2.58073
15.3500,17.83599,11.12151,0.51337,18.05009,10.68674,0.45951,17.82731,11.10743,0.51202,5.191599e-03,4.901228e-03,9.802000e-05,1.12450,-0.08405,0.52326,2,2.52187
15.4000,17.88564,11.14951,0.51337,18.10152,10.71218,0.45830,17.87755,11.13513,0.51048,5.200413e-03,4.909639e-03,9.802000e-05,1.14750,-0.02428,0.50230,2,2.57213
15.4500,17.93529,11.17750,0.51337,18.15279,10.73748,0.46373,17.92737,11.16318,0.51601,5.209216e-03,4.918006e-03,9.802000e-05,1.14350,0.10868,0.51840,2,2.60051
15.5000,17.98495,11.20550,0.51337,18.20321,10.76269,0.46318,17.97631,11.19118,0.51561,5.217960e-03,4.926213e-03,9.802000e-05,1.12750,-0.01104,0.51927,2,2.61554
15.5500,18.03460,11.23349,0.51337,18.25376,10.78794,0.46241,18.02536,11.21922,0.51499,5.226713e-03,4.934446e-03,9.802000e-05,1.13000,-0.01535,0.51868,3,2.59750
15.6000,18.08425,11.26148,0.51337,18.30455,10.81325,0.46333,18.07508,11.24658,0.51542,5.235483e-03,4.942729e-03,9.802000e-05,1.13500,0.01841,0.50349,2,2.59086
15.6500,18.13390,11.28948,0.51337,18.35496,10.83844,0.45949,18.12411,11.27436,0.51158,5.244226e-03,4.950930e-03,9.802000e-05,1.12700,-0.07685,0.51163,2,2.70732
15.7000,18.18356,11.31747,0.51337,18.40598,10.86368,0.46113,18.17367,11.30237,0.51334,5.253011e-03,4.959246e-03,9.802000e-05,1.13850,0.03280,0.51619,2,2.71867
15.7500,18.23321,11.34546,0.51337,18.45649,10.88878,0.45774,18.22280,11.33005,0.50994,5.261760e-03,4.967455e-03,9.802000e-05,1.12800,-0.06783,0.50967,2,2.66385
15.8000,18.28286,11.37346,0.51337,18.50758,10.91395,0.45793,18.27246,11.35795,0.51021,5.270548e-03,4.975774e-03,9.802000e-05,1.13900,0.00389,0.51210,3,2.71935
15.8500,18.33251,11.40145,0.51337,18.55913,10.93936,0.45712,18.32252,11.38618,0.50954,5.279370e-03,4.984203e-03,9.802000e-05,1.14950,-0.01620,0.51296,2,2.68767
15.9000,18.38217,11.42944,0.51337,18.61012,10.96444,0.45717,18.37195,11.41421,0.50985,5.288151e-03,4.992496e-03,9.802000e-05,1.13650,0.00109,0.51610,2,2.77521
15.9500,18.43182,11.45744,0.51337,18.66044,10.98919,0.45665,18.42048,11.44230,0.50992,5.296882e-03,5.000634e-03,9.802000e-05,1.12150,-0.01048,0.52445,2,2.76118
16.0000,18.48147,11.48543,0.51337,18.71173,11.01439,0.45987,18.47045,11.47004,0.51301,5.305683e-03,5.008995e-03,9.802000e-05,1.14300,0.06440,0.50999,2,2.80823
16.0500,18.53112,11.51342,0.51337,18.76326,11.03991,0.45942,18.52082,11.49778,0.51217,5.314504e-03,5.017432e-03,9.802000e-05,1.15000,-0.00894,0.50244,2,2.86856
16.1000,18.58078,11.54142,0.51337,18.81589,11.06595,0.45655,18.57239,11.52589,0.50874,5.323407e-03,5.026123e-03,9.802000e-05,1.17450,-0.05754,0.49519,2,2.87257
16.1500,18.63043,11.56941,0.51337,18.86634,11.09073,0.45814,18.62106,11.55399,0.51093,5.332148e-03,5.034286e-03,9.802000e-05,1.12400,0.03189,0.52550,2,2.90963
16.2000,18.68008,11.59740,0.51337,18.91788,11.11615,0.45991,18.67143,11.58168,0.51236,5.340970e-03,5.042716e-03,9.802000e-05,1.14950,0.03536,0.50402,2,2.95433
16.2500,18.72973,11.62540,0.51337,18.96925,11.14159,0.45981,18.72154,11.60953,0.51205,5.349780e-03,5.051117e-03,9.802000e-05,1.14650,-0.00201,0.50697,2,2.91546
16.3000,18.77939,11.65339,0.51337,19.01995,11.16670,0.45887,18.77119,11.63666,0.51063,5.358542e-03,5.059362e-03,9.802000e-05,1.13150,-0.01874,0.49878,2,2.95372
16.3500,18.82904,11.68138,0.51337,19.07049,11.19167,0.45351,18.82017,11.66457,0.50556,5.367291e-03,5.067563e-03,9.802000e-05,1.12750,-0.10730,0.51274,2,2.95355
16.4000,18.87869,11.70938,0.51337,19.12126,11.21641,0.45605,18.86953,11.69200,0.50817,5.376053e-03,5.075779e-03,9.802000e-05,1.12950,0.05090,0.50990,2,3.10203
16.4500,18.92834,11.73737,0.51337,19.17264,11.24161,0.45612,18.91934,11.72017,0.50850,5.384861e-03,5.084155e-03,9.802000e-05,1.14450,0.00137,0.51497,2,3.05151
16.5000,18.97800,11.76536,0.51337,19.22401,11.26682,0.45476,18.96943,11.74786,0.50700,5.393668e-03,5.092531e-03,9.802000e-05,1.14450,-0.02723,0.50349,2,3.10256
16.5500,19.02765,11.79336,0.51337,19.27484,11.29167,0.45598,19.01883,11.77543,0.50831,5.402435e-03,5.100770e-03,9.802000e-05,1.13150,0.02445,0.51045,2,3.19651
16.6000,19.07730,11.82135,0.51337,19.32550,11.31652,0.44911,19.06789,11.80329,0.50176,5.411190e-03,5.108979e-03,9.802000e-05,1.12850,-0.13744,0.50975,2,3.17413
16.6500,19.12695,11.84934,0.51337,19.37691,11.34130,0.45124,19.11766,11.83123,0.50429,5.419994e-03,5.117317e-03,9.802000e-05,1.14150,0.04264,0.51403,2,3.28186
16.7000,19.17661,11.87734,0.51337,19.42823,11.36616,0.44930,19.16744,11.85905,0.50258,5.428792e-03,5.125647e-03,9.802000e-05,1.14050,-0.03875,0.50808,2,3.24389
16.7500,19.22626,11.90533,0.51337,19.48014,11.39119,0.45006,19.21718,11.88816,0.50445,5.437630e-03,5.134101e-03,9.802000e-05,1.15250,0.01513,0.53168,2,3.27571
16.8000,19.27591,11.93332,0.51337,19.53207,11.41628,0.44900,19.26732,11.91666,0.50390,5.446470e-03,5.142568e-03,9.802000e-05,1.15350,-0.02112,0.51627,2,3.36852
16.8500,19.32556,11.96132,0.51337,19.58281,11.44073,0.44656,19.31634,11.94440,0.50190,5.455223e-03,5.150751e-03,9.802000e-05,1.12650,-0.04895,0.51298,2,3.31844
16.9000,19.37522,11.98931,0.51337,19.63350,11.46500,0.44884,19.36570,11.97127,0.50404,5.463970e-03,5.158907e-03,9.802000e-05,1.12400,0.04568,0.50058,2,3.39972
16.9500,19.42487,12.01730,0.51337,19.68413,11.48939,0.45485,19.41466,11.99887,0.51043,5.472715e-03,5.167064e-03,9.802000e-05,1.12400,0.12016,0.51969,2,3.42146
17.0000,19.47452,12.04530,0.51337,19.73610,11.51480,0.46055,19.46522,12.02699,0.51601,5.481561e-03,5.175573e-03,9.802000e-05,1.15700,0.11396,0.51309,2,3.45591
17.0500,19.52417,12.07329,0.51337,19.78705,11.54008,0.46330,19.51427,12.05579,0.51936,5.490337e-03,5.183884e-03,9.802000e-05,1.13750,0.05504,0.53413,2,3.54489
17.1000,19.57383,12.10128,0.51337,19.83737,11.56522,0.46488,19.56316,12.08362,0.52087,5.499068e-03,5.192069e-03,9.802000e-05,1.12500,0.03164,0.51914,2,3.60073
17.1500,19.62348,12.12928,0.51337,19.88830,11.59076,0.46738,19.61313,12.11099,0.52256,5.507845e-03,5.200406e-03,9.802000e-05,1.13950,0.04990,0.50273,2,3.60843
17.2000,19.67313,12.15727,0.51337,19.93823,11.61596,0.46689,19.66173,12.13865,0.52187,5.516550e-03,5.208527e-03,9.802000e-05,1.11850,-0.00969,0.51678,2,3.66707
17.2500,19.72278,12.18526,0.51337,19.98747,11.64078,0.47116,19.70969,12.16586,0.52591,5.525205e-03,5.216486e-03,9.802000e-05,1.10300,0.08533,0.52033,2,3.68741
17.3000,19.77244,12.21326,0.51337,20.03880,11.66693,0.46566,19.76000,12.19391,0.51970,5.534018e-03,5.224956e-03,9.802000e-05,1.15200,-0.10997,0.50226,2,3.66980
17.3500,19.82209,12.24125,0.51337,20.08899,11.69215,0.46331,19.80917,12.22107,0.51674,5.542744e-03,5.233125e-03,9.802000e-05,1.12350,-0.04695,0.50182,3,3.75948
17.4000,19.87174,12.26924,0.51337,20.13969,11.71748,0.46350,19.85866,12.24868,0.51661,5.551506e-03,5.241394e-03,9.802000e-05,1.13350,0.00379,0.50873,2,3.85181
17.4500,19.92139,12.29724,0.51337,20.19119,11.74322,0.46439,19.90932,12.27606,0.51662,5.560329e-03,5.249849e-03,9.802000e-05,1.15150,0.01770,0.49530,2,3.82834
17.5000,19.97105,12.32523,0.51337,20.24332,11.76933,0.46043,19.95990,12.30506,0.51284,5.569199e-03,5.258455e-03,9.802000e-05,1.16600,-0.07905,0.51692,2,3.84030
17.5500,20.02070,12.35322,0.51337,20.29483,11.79488,0.46284,20.00995,12.33336,0.51532,5.578021e-03,5.266891e-03,9.802000e-05,1.15000,0.04815,0.51711,2,3.80385
17.6000,20.07035,12.38122,0.51337,20.34565,11.82024,0.46167,20.05959,12.36097,0.51383,5.586793e-03,5.275186e-03,9.802000e-05,1.13600,-0.02349,0.50605,2,3.79715
17.6500,20.12000,12.40921,0.51337,20.39651,11.84554,0.46182,20.10933,12.38841,0.51358,5.595568e-03,5.283478e-03,9.802000e-05,1.13600,0.00308,0.50385,2,3.74534
17.7000,20.16966,12.43720,0.51337,20.44682,11.87058,0.45836,20.15808,12.41638,0.51042,5.604303e-03,5.291646e-03,9.802000e-05,1.12400,-0.06925,0.51769,2,3.75199
17.7500,20.21931,12.46520,0.51337,20.49780,11.89574,0.46177,20.20789,12.44378,0.51353,5.613084e-03,5.299945e-03,9.802000e-05,1.13700,0.06835,0.50602,2,3.70340
17.8000,20.26896,12.49319,0.51337,20.54872,11.92108,0.46246,20.25734,12.47187,0.51434,5.621863e-03,5.308252e-03,9.802000e-05,1.13750,0.01372,0.51746,2,3.61951
17.8500,20.31861,12.52118,0.51337,20.59924,11.94626,0.46622,20.30644,12.49972,0.51816,5.630614e-03,5.316472e-03,9.802000e-05,1.12900,0.07522,0.51971,2,3.63934
17.9000,20.36827,12.54918,0.51337,20.65011,11.97186,0.46765,20.35581,12.52813,0.51976,5.639393e-03,5.324800e-03,9.802000e-05,1.13900,0.02863,0.52381,2,3.60953
17.9500,20.41792,12.57717,0.51337,20.70171,11.99792,0.46691,20.40613,12.55656,0.51879,5.648228e-03,5.333305e-03,9.802000e-05,1.15600,-0.01496,0.51322,2,3.55776
18.0000,20.46757,12.60516,0.51337,20.75347,12.02402,0.46812,20.45633,12.58556,0.52021,5.657075e-03,5.341846e-03,9.802000e-05,1.15950,0.02430,0.52538,2,3.56427
18.0500,20.51722,12.63316,0.51337,20.80408,12.04960,0.46783,20.50532,12.61412,0.52022,5.665836e-03,5.350124e-03,9.802000e-05,1.13400,-0.00585,0.52771,2,3.53393
18.1000,20.56688,12.66115,0.51337,20.85468,12.07517,0.46613,20.55515,12.64119,0.51761,5.674597e-03,5.358402e-03,9.802000e-05,1.13400,-0.03394,0.49523,2,3.55396
18.1500,20.61653,12.68915,0.51337,20.90560,12.10079,0.46694,20.60460,12.66953,0.51853,5.683381e-03,5.366740e-03,9.802000e-05,1.14000,0.01609,0.52124,2,3.50787
18.2000,20.66618,12.71714,0.51337,20.95719,12.12679,0.46467,20.65483,12.69807,0.51619,5.692216e-03,5.375239e-03,9.802000e-05,1.15550,-0.04525,0.51436,2,3.47719
18.2500,20.71583,12.74513,0.51337,21.00815,12.15234,0.46038,20.70434,12.72632,0.51200,5.701002e-03,5.383576e-03,9.802000e-05,1.14000,-0.08583,0.51435,2,3.46141
18.3000,20.76549,12.77313,0.51337,21.05818,12.17715,0.45998,20.75248,12.75465,0.51239,5.709716e-03,5.391669e-03,9.802000e-05,1.11700,-0.00801,0.53193,2,3.47202
18.3500,20.81514,12.80112,0.51337,21.10921,12.20243,0.45780,20.80215,12.78251,0.51016,5.718502e-03,5.399990e-03,9.802000e-05,1.13900,-0.04364,0.50898,2,3.43705
18.4000,20.86479,12.82911,0.51337,21.15965,12.22728,0.45894,20.85127,12.80987,0.51122,5.727242e-03,5.408159e-03,9.802000e-05,1.12450,0.02273,0.50927,2,3.37284
18.4500,20.91444,12.85711,0.51337,21.21098,12.25264,0.45916,20.90095,12.83833,0.51181,5.736049e-03,5.416542e-03,9.802000e-05,1.14500,0.00441,0.52077,2,3.45533
18.5000,20.96410,12.88510,0.51337,21.26245,12.27809,0.46221,20.95103,12.86642,0.51484,5.744867e-03,5.424962e-03,9.802000e-05,1.14850,0.06106,0.51431,2,3.38306
18.5500,21.01375,12.91309,0.51337,21.31376,12.30366,0.46650,21.00109,12.89436,0.51889,5.753676e-03,5.433364e-03,9.802000e-05,1.14650,0.08581,0.51298,2,3.38092
18.6000,21.06340,12.94109,0.51337,21.36541,12.32966,0.46144,21.05138,12.92291,0.51373,5.762513e-03,5.441874e-03,9.802000e-05,1.15650,-0.10118,0.51126,2,3.38412
18.6500,21.11305,12.96908,0.51337,21.41736,12.35550,0.45676,21.10173,12.95175,0.50931,5.771369e-03,5.450421e-03,9.802000e-05,1.16050,-0.09370,0.51581,2,3.38175
18.7000,21.16271,12.99707,0.51337,21.46814,12.38045,0.45873,21.15083,12.97985,0.51171,5.780134e-03,5.458663e-03,9.802000e-05,1.13150,0.03957,0.52202,2,3.34283
18.7500,21.21236,13.02507,0.51337,21.51938,12.40576,0.45744,21.20059,13.00795,0.51051,5.788934e-03,5.467026e-03,9.802000e-05,1.14300,-0.02592,0.51299,2,3.30924
18.8000,21.26201,13.05306,0.51337,21.56994,12.43064,0.45671,21.24964,13.03569,0.50996,5.797683e-03,5.475222e-03,9.802000e-05,1.12700,-0.01447,0.51414,2,3.35320
18.8500,21.31166,13.08105,0.51337,21.62056,12.45552,0.45732,21.29889,13.06318,0.51053,5.806435e-03,5.483427e-03,9.802000e-05,1.12800,0.01217,0.50970,2,3.26764
18.9000,21.36132,13.10905,0.51337,21.67161,12.48064,0.45513,21.34851,13.09104,0.50838,5.815219e-03,5.491737e-03,9.802000e-05,1.13800,-0.04388,0.50939,2,3.32625
18.9500,21.41097,13.13704,0.51337,21.72353,12.50605,0.45270,21.39885,13.11943,0.50617,5.824065e-03,5.500233e-03,9.802000e-05,1.15600,-0.04853,0.51135,2,3.23790
19.0000,21.46062,13.16503,0.51337,21.77368,12.53044,0.44956,21.44736,13.14695,0.50342,5.832780e-03,5.508304e-03,9.802000e-05,1.11550,-0.06281,0.51300,2,3.29411
19.0500,21.51027,13.19303,0.51337,21.82470,12.55506,0.45621,21.49722,13.17386,0.50972,5.841555e-03,5.516554e-03,9.802000e-05,1.13300,0.13294,0.50124,2,3.27210
19.1000,21.55993,13.22102,0.51337,21.87572,12.58010,0.45508,21.54693,13.20140,0.50844,5.850336e-03,5.524848e-03,9.802000e-05,1.13650,-0.02254,0.50477,2,3.30019
19.1500,21.60958,13.24901,0.51337,21.92671,12.60505,0.45417,21.59633,13.22938,0.50781,5.859114e-03,5.533129e-03,9.802000e-05,1.13550,-0.01830,0.51465,2,3.27782
19.2000,21.65923,13.27701,0.51337,21.97728,12.62974,0.44809,21.64550,13.25675,0.50174,5.867860e-03,5.541306e-03,9.802000e-05,1.12550,-0.12154,0.50189,2,3.30318
19.2500,21.70888,13.30500,0.51337,22.02877,12.65449,0.44549,21.69573,13.28396,0.49891,5.876667e-03,5.549654e-03,9.802000e-05,1.14250,-0.05208,0.49348,2,3.23121
19.3000,21.75854,13.33299,0.51337,22.08079,12.67933,0.44658,21.74574,13.31263,0.50090,5.885510e-03,5.558109e-03,9.802000e-05,1.15300,0.02178,0.52294,2,3.23785
19.3500,21.80819,13.36099,0.51337,22.13374,12.70468,0.44812,21.79734,13.34064,0.50229,5.894419e-03,5.566787e-03,9.802000e-05,1.17400,0.03083,0.49857,2,3.24695
19.4000,21.85784,13.38898,0.51337,22.18511,12.72938,0.44741,21.84697,13.36865,0.50205,5.903217e-03,5.575111e-03,9.802000e-05,1.14000,-0.01423,0.51360,2,3.31122
19.4500,21.90749,13.41697,0.51337,22.23598,12.75379,0.44852,21.89624,13.39616,0.50345,5.911979e-03,5.583313e-03,9.802000e-05,1.12850,0.02220,0.51050,2,3.19302
19.5000,21.95715,13.44497,0.51337,22.28703,12.77835,0.44929,21.94579,13.42361,0.50432,5.920754e-03,5.591565e-03,9.802000e-05,1.13300,0.01550,0.50671,3,3.29913
19.5500,22.00680,13.47296,0.51337,22.33799,12.80293,0.45366,21.99480,13.45188,0.50946,5.929522e-03,5.599801e-03,9.802000e-05,1.13150,0.08742,0.52827,2,3.25980
19.6000,22.05645,13.50095,0.51337,22.38929,12.82794,0.45576,22.04498,13.47909,0.51104,5.938319e-03,5.608148e-03,9.802000e-05,1.14150,0.04193,0.49839,2,3.26230
19.6500,22.10610,13.52895,0.51337,22.43939,12.85250,0.45649,22.09389,13.50594,0.51142,5.947030e-03,5.616230e-03,9.802000e-05,1.11600,0.01470,0.50267,2,3.23187
19.7000,22.15576,13.55694,0.51337,22.49013,12.87742,0.45955,22.14328,13.53344,0.51434,5.955788e-03,5.624463e-03,9.802000e-05,1.13050,0.06116,0.51094,2,3.28936
19.7500,22.20541,13.58493,0.51337,22.54113,12.90265,0.46248,22.19250,13.56201,0.51773,5.964567e-03,5.632778e-03,9.802000e-05,1.13800,0.05849,0.52931,2,3.32694
19.8000,22.25506,13.61293,0.51337,22.59180,12.92792,0.46291,22.24218,13.58917,0.51747,5.973325e-03,5.641038e-03,9.802000e-05,1.13250,0.00878,0.50024,2,3.33633
19.8500,22.30471,13.64092,0.51337,22.64242,12.95318,0.46140,22.29167,13.61658,0.51548,5.982079e-03,5.649288e-03,9.802000e-05,1.13150,-0.03027,0.50380,2,3.35193
19.9000,22.35437,13.66891,0.51337,22.69380,12.97873,0.45745,22.34188,13.64436,0.51111,5.990889e-03,5.657702e-03,9.802000e-05,1.14750,-0.07899,0.50092,3,3.36401
19.9500,22.40402,13.69691,0.51337,22.74498,13.00392,0.45299,22.39085,13.67367,0.50781,5.999682e-03,5.666044e-03,9.802000e-05,1.14100,-0.08916,0.53615,3,3.32636
20.0000,22.45367,13.72490,0.51337,22.79527,13.02840,0.45657,22.43910,13.70196,0.51229,6.008405e-03,5.674148e-03,9.802000e-05,1.11850,0.07150,0.53436,4,3.36507
20.0500,22.50332,13.75289,0.51337,22.84650,13.05356,0.45239,22.48870,13.73020,0.50832,6.017198e-03,5.682496e-03,9.802000e-05,1.14150,-0.08364,0.51352,3,3.36461
20.1000,22.55298,13.78089,0.51337,22.89761,13.07840,0.44995,22.53801,13.75846,0.50638,6.025979e-03,5.690789e-03,9.802000e-05,1.13650,-0.04871,0.51852,3,3.40940
20.1500,22.60263,13.80888,0.51337,22.94704,13.10228,0.44699,22.58550,13.78601,0.50418,6.034638e-03,5.698677e-03,9.802000e-05,1.09800,-0.05927,0.52291,3,3.44075
20.2000,22.65228,13.83687,0.51337,22.99919,13.12727,0.44787,22.63559,13.81490,0.50585,6.043487e-03,5.707173e-03,9.802000e-05,1.15650,0.01761,0.52516,3,3.43140
20.2500,22.70193,13.86487,0.51337,23.05124,13.15228,0.44767,22.68566,13.84369,0.50632,6.052330e-03,5.715655e-03,9.802000e-05,1.15500,-0.00386,0.52261,3,3.48194
20.3000,22.75159,13.89286,0.51337,23.10242,13.17686,0.44828,22.73540,13.87106,0.50678,6.061110e-03,5.723935e-03,9.802000e-05,1.13550,0.01202,0.50343,3,3.46658
20.3500,22.80124,13.92085,0.51337,23.15395,13.20164,0.45255,22.78533,13.89892,0.51115,6.069915e-03,5.732299e-03,9.802000e-05,1.14350,0.08541,0.51341,3,3.51447
20.4000,22.85089,13.94885,0.51337,23.20557,13.22674,0.45689,22.83566,13.92653,0.51509,6.078730e-03,5.740714e-03,9.802000e-05,1.14800,0.08681,0.50552,3,3.44847
20.4500,22.90054,13.97684,0.51337,23.25697,13.25200,0.45736,22.88553,13.95469,0.51553,6.087534e-03,5.749107e-03,9.802000e-05,1.14550,0.00952,0.51456,3,3.52049
20.5000,22.95020,14.00483,0.51337,23.30809,13.27716,0.45978,22.93512,13.98274,0.51791,6.096317e-03,5.757438e-03,9.802000e-05,1.13950,0.04829,0.51713,3,3.49756
20.5500,22.99985,14.03283,0.51337,23.35803,13.30189,0.45384,22.98359,14.01023,0.51190,6.105015e-03,5.765513e-03,9.802000e-05,1.11450,-0.11868,0.50992,3,3.59621
20.6000,23.04950,14.06082,0.51337,23.40831,13.32642,0.45617,23.03225,14.03786,0.51440,6.113735e-03,5.773627e-03,9.802000e-05,1.11900,0.04646,0.51877,3,3.59645
20.6500,23.09915,14.08881,0.51337,23.46025,13.35190,0.45520,23.08275,14.06608,0.51323,6.122577e-03,5.782138e-03,9.802000e-05,1.15700,-0.01940,0.50831,3,3.55969
20.7000,23.14881,14.11681,0.51337,23.51198,13.37723,0.45382,23.13318,14.09391,0.51148,6.131403e-03,5.790596e-03,9.802000e-05,1.15200,-0.02755,0.50247,4,3.65497
20.7500,23.19846,14.14480,0.51337,23.56310,13.40216,0.45507,23.18331,14.12080,0.51195,6.140184e-03,5.798902e-03,9.802000e-05,1.13750,0.02506,0.49278,3,3.64197
20.8000,23.24811,14.17280,0.51337,23.61407,13.42710,0.45434,23.23281,14.14855,0.51118,6.148957e-03,5.807183e-03,9.802000e-05,1.13500,-0.01462,0.51021,3,3.65842
20.8500,23.29776,14.20079,0.51337,23.66471,13.45183,0.45330,23.28168,14.17660,0.51054,6.157704e-03,5.815379e-03,9.802000e-05,1.12700,-0.02076,0.52031,3,3.66546
20.9000,23.34742,14.22878,0.51337,23.71575,13.47670,0.45760,23.33118,14.20442,0.51490,6.166480e-03,5.823663e-03,9.802000e-05,1.13550,0.08595,0.51643,3,3.70931
20.9500,23.39707,14.25678,0.51337,23.76836,13.50261,0.45259,23.38165,14.23432,0.51072,6.175374e-03,5.832341e-03,9.802000e-05,1.17300,-0.10030,0.53117,3,3.74410
21.0000,23.44672,14.28477,0.51337,23.82039,13.52791,0.45211,23.43251,14.26190,0.50968,6.184220e-03,5.840850e-03,9.802000e-05,1.15700,-0.00950,0.49565,3,3.71648
21.0500,23.49637,14.31276,0.51337,23.87112,13.55255,0.45297,23.48158,14.28970,0.51077,6.192972e-03,5.849055e-03,9.802000e-05,1.12800,0.01714,0.51659,3,3.82814
21.1000,23.54603,14.34076,0.51337,23.92233,13.57747,0.45194,23.53176,14.31666,0.50902,6.201759e-03,5.857377e-03,9.802000e-05,1.13900,-0.02055,0.49131,3,3.84075
