t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
14.1000,15.87775,9.04497,-0.01099,15.99976,8.72084,-0.06571,15.86925,9.03485,-0.00805,4.866043e-03,4.541969e-03,9.802000e-05,0.99350,0.89321,-0.00119,2,1.50714
14.1500,15.92812,9.04441,0.02799,16.05000,8.71753,-0.02579,15.91959,9.03416,0.03158,4.875042e-03,4.547976e-03,9.802000e-05,1.00700,0.79827,0.02455,2,1.48357
14.2000,15.97945,9.04585,0.06392,16.10208,8.71619,0.00566,15.97165,9.03513,0.06236,4.884023e-03,4.554354e-03,9.802000e-05,1.04200,0.62910,0.04584,3,1.48664
14.2500,16.03153,9.04919,0.09702,16.15380,8.71648,0.03886,16.02327,9.03831,0.09551,4.892974e-03,4.560695e-03,9.802000e-05,1.03450,0.66402,0.09437,3,1.46287
14.3000,16.08418,9.05431,0.12754,16.20509,8.71848,0.06824,16.07436,9.04272,0.12442,4.901877e-03,4.567000e-03,9.802000e-05,1.02650,0.58762,0.11291,3,1.47324
14.3500,16.13726,9.06112,0.15566,16.25864,8.72214,0.09921,16.12761,9.04912,0.15513,4.910727e-03,4.573821e-03,9.802000e-05,1.07350,0.61935,0.14887,3,1.45676
14.4000,16.19064,9.06949,0.18158,16.31292,8.72754,0.12776,16.18151,9.05737,0.18352,4.919510e-03,4.580875e-03,9.802000e-05,1.09100,0.57091,0.17946,3,1.43961
14.4500,16.24423,9.07933,0.20546,16.36737,8.73453,0.14794,16.23549,9.06717,0.20348,4.928225e-03,4.588060e-03,9.802000e-05,1.09800,0.40364,0.19825,3,1.42493
14.5000,16.29793,9.09052,0.22748,16.42177,8.74264,0.17193,16.28937,9.07767,0.22690,4.936894e-03,4.595315e-03,9.802000e-05,1.10000,0.47978,0.21284,3,1.42457
14.5500,16.35168,9.10297,0.24778,16.47564,8.75199,0.19393,16.34263,9.09037,0.24927,4.945503e-03,4.602558e-03,9.802000e-05,1.09350,0.44010,0.25834,3,1.43770
14.6000,16.40544,9.11657,0.26649,16.52959,8.76259,0.20949,16.39589,9.10437,0.26524,4.954054e-03,4.609912e-03,9.802000e-05,1.09950,0.31121,0.27519,3,1.43350
14.6500,16.45915,9.13123,0.28373,16.58478,8.77432,0.22770,16.45034,9.11916,0.28345,4.962575e-03,4.617609e-03,9.802000e-05,1.12850,0.36421,0.28337,3,1.45123
14.7000,16.51280,9.14687,0.29963,16.63926,8.78695,0.24450,16.50405,9.13453,0.30001,4.971052e-03,4.625249e-03,9.802000e-05,1.11850,0.33594,0.29413,3,1.40454
14.7500,16.56635,9.16341,0.31428,16.69478,8.80080,0.25961,16.55871,9.15150,0.31516,4.979499e-03,4.633202e-03,9.802000e-05,1.14450,0.30208,0.31646,3,1.37488
14.8000,16.61978,9.18078,0.32779,16.74838,8.81503,0.26784,16.61140,9.16908,0.32375,4.987908e-03,4.640823e-03,9.802000e-05,1.10900,0.16471,0.33227,4,1.38554
14.8500,16.67310,9.19891,0.34024,16.80346,8.83015,0.28295,16.66562,9.18662,0.33829,4.996326e-03,4.648822e-03,9.802000e-05,1.14250,0.30216,0.32448,3,1.39657
14.9000,16.72628,9.21774,0.35172,16.85522,8.84520,0.30159,16.71652,9.20400,0.35649,5.004694e-03,4.656178e-03,9.802000e-05,1.07800,0.37284,0.34565,4,1.38396
14.9500,16.77932,9.23721,0.36230,16.90886,8.86189,0.31134,16.76919,9.22336,0.36602,5.013034e-03,4.664047e-03,9.802000e-05,1.12350,0.19491,0.36076,4,1.35122
15.0000,16.83225,9.25727,0.37172,16.96345,8.87946,0.31860,16.82279,9.24352,0.37296,5.021384e-03,4.672187e-03,9.802000e-05,1.14700,0.14524,0.36500,4,1.38891
15.0500,16.88502,9.27784,0.38074,17.01678,8.89704,0.32932,16.87500,9.26452,0.38415,5.029730e-03,4.680094e-03,9.802000e-05,1.12300,0.21445,0.39560,3,1.38088
15.1000,16.93767,9.29891,0.38885,17.07147,8.91574,0.34246,16.92869,9.28552,0.39672,5.038086e-03,4.688373e-03,9.802000e-05,1.15600,0.26272,0.38281,4,1.33781
15.1500,16.99024,9.32045,0.39531,17.12450,8.93464,0.34884,16.98061,9.30736,0.40318,5.046405e-03,4.696363e-03,9.802000e-05,1.12600,0.12772,0.40498,3,1.37576
15.2000,17.04263,9.34232,0.40249,17.17750,8.95392,0.35896,17.03275,9.32800,0.41202,5.054736e-03,4.704388e-03,9.802000e-05,1.12800,0.20235,0.38085,4,1.38355
15.2500,17.09490,9.36457,0.40898,17.23038,8.97376,0.36420,17.08454,9.35042,0.41709,5.063068e-03,4.712447e-03,9.802000e-05,1.12950,0.10482,0.41290,5,1.42337
15.3000,17.14705,9.38717,0.41509,17.28427,8.99430,0.36441,17.13722,9.37402,0.41750,5.071436e-03,4.720771e-03,9.802000e-05,1.15350,0.00421,0.42231,4,1.40924
15.3500,17.19908,9.41010,0.42072,17.33666,9.01429,0.36581,17.18836,9.39729,0.41936,5.079809e-03,4.728763e-03,9.802000e-05,1.12150,0.02795,0.43062,4,1.39621
15.4000,17.25100,9.43333,0.42592,17.39010,9.03476,0.36980,17.24072,9.42020,0.42301,5.088229e-03,4.737004e-03,9.802000e-05,1.14450,0.07972,0.41485,4,1.41258
15.4500,17.30281,9.45684,0.43070,17.44332,9.05539,0.38003,17.29274,9.44375,0.43334,5.096664e-03,4.745223e-03,9.802000e-05,1.14150,0.20468,0.43574,3,1.44206
15.5000,17.35453,9.48060,0.43512,17.49558,9.07626,0.38388,17.34377,9.46756,0.43734,5.105071e-03,4.753289e-03,9.802000e-05,1.12550,0.07696,0.44102,3,1.48773
15.5500,17.40615,9.50460,0.43918,17.54790,9.09739,0.38721,17.39484,9.49163,0.44082,5.113494e-03,4.761394e-03,9.802000e-05,1.12850,0.06665,0.44450,3,1.43593
15.6000,17.45769,9.52881,0.44294,17.60038,9.11880,0.39183,17.44624,9.51523,0.44496,5.121938e-03,4.769560e-03,9.802000e-05,1.13350,0.09241,0.43306,3,1.49659
15.6500,17.50914,9.55321,0.44639,17.65241,9.14029,0.39139,17.49706,9.53947,0.44452,5.130384e-03,4.777653e-03,9.802000e-05,1.12600,-0.00885,0.44465,3,1.51008
15.7000,17.56051,9.57780,0.44958,17.70498,9.16199,0.39623,17.54837,9.56407,0.44948,5.138872e-03,4.785869e-03,9.802000e-05,1.13750,0.09680,0.45240,3,1.50374
15.7500,17.61181,9.60256,0.45252,17.75697,9.18374,0.39584,17.59912,9.58855,0.44908,5.147352e-03,4.793982e-03,9.802000e-05,1.12700,-0.00783,0.44882,3,1.56891
15.8000,17.66305,9.62746,0.45523,17.80949,9.20569,0.39873,17.65038,9.61335,0.45205,5.155873e-03,4.802218e-03,9.802000e-05,1.13850,0.05789,0.45396,3,1.59579
15.8500,17.71422,9.65251,0.45773,17.86244,9.22799,0.40042,17.70201,9.63862,0.45388,5.164422e-03,4.810571e-03,9.802000e-05,1.14900,0.03380,0.45732,3,1.60674
15.9000,17.76533,9.67769,0.46003,17.91474,9.25013,0.40277,17.75296,9.66383,0.45649,5.172966e-03,4.818790e-03,9.802000e-05,1.13600,0.04709,0.46277,3,1.61417
15.9500,17.81638,9.70299,0.46216,17.96633,9.27211,0.40445,17.80307,9.68926,0.45876,5.181497e-03,4.826859e-03,9.802000e-05,1.12150,0.03352,0.47324,3,1.65317
16.0000,17.86739,9.72840,0.46411,18.01885,9.29459,0.40957,17.85433,9.71441,0.46375,5.190074e-03,4.835155e-03,9.802000e-05,1.14250,0.10240,0.46074,3,1.66830
16.0500,17.91835,9.75391,0.46592,18.07154,9.31747,0.41092,17.90588,9.73963,0.46471,5.198664e-03,4.843528e-03,9.802000e-05,1.14900,0.02706,0.45499,4,1.73750
16.1000,17.96926,9.77951,0.46758,18.12536,9.34092,0.40975,17.95858,9.76526,0.46298,5.207314e-03,4.852168e-03,9.802000e-05,1.17400,-0.02354,0.44941,3,1.79308
16.1500,18.02013,9.80519,0.46912,18.17691,9.36331,0.41294,18.00861,9.79108,0.46676,5.215897e-03,4.860276e-03,9.802000e-05,1.12400,0.06389,0.48125,3,1.79368
16.2000,18.07097,9.83096,0.47053,18.22950,9.38635,0.41611,18.06004,9.81650,0.46959,5.224528e-03,4.868651e-03,9.802000e-05,1.14850,0.06336,0.46118,3,1.83639
16.2500,18.12176,9.85680,0.47183,18.28194,9.40952,0.41741,18.11125,9.84218,0.47068,5.233162e-03,4.877008e-03,9.802000e-05,1.14650,0.02599,0.46544,3,1.88486
16.3000,18.17253,9.88270,0.47304,18.33366,9.43246,0.41767,18.16189,9.86724,0.47045,5.241778e-03,4.885207e-03,9.802000e-05,1.13150,0.00526,0.45845,3,1.91182
16.3500,18.22327,9.90867,0.47414,18.38516,9.45532,0.41341,18.21199,9.89314,0.46647,5.250398e-03,4.893358e-03,9.802000e-05,1.12700,-0.08530,0.47352,3,1.93260
16.4000,18.27397,9.93469,0.47517,18.43688,9.47800,0.41695,18.26240,9.91862,0.47008,5.259044e-03,4.901531e-03,9.802000e-05,1.12950,0.07090,0.47171,3,2.02826
16.4500,18.32466,9.96077,0.47611,18.48920,9.50118,0.41802,18.31330,9.94485,0.47141,5.267722e-03,4.909869e-03,9.802000e-05,1.14450,0.02137,0.47771,3,2.02506
16.5000,18.37531,9.98689,0.47698,18.54150,9.52441,0.41746,18.36436,9.97066,0.47070,5.276407e-03,4.918210e-03,9.802000e-05,1.14450,-0.01123,0.46710,3,2.08408
16.5500,18.42595,10.01306,0.47778,18.59321,9.54735,0.41948,18.41474,9.99642,0.47281,5.285076e-03,4.926411e-03,9.802000e-05,1.13150,0.04045,0.47487,4,2.13083
16.6000,18.47656,10.03926,0.47852,18.64475,9.57033,0.41341,18.46482,10.02251,0.46705,5.293742e-03,4.934583e-03,9.802000e-05,1.12850,-0.12144,0.47490,4,2.15345
16.6500,18.52716,10.06551,0.47920,18.69701,9.59326,0.41614,18.51559,10.04869,0.47018,5.302458e-03,4.942887e-03,9.802000e-05,1.14150,0.05464,0.47986,4,2.20131
16.7000,18.57774,10.09179,0.47982,18.74917,9.61631,0.41480,18.56632,10.07480,0.46907,5.311172e-03,4.951185e-03,9.802000e-05,1.14050,-0.02675,0.47454,4,2.23661
16.7500,18.62830,10.11810,0.48040,18.80191,9.63953,0.41616,18.61716,10.10221,0.47153,5.319923e-03,4.959611e-03,9.802000e-05,1.15250,0.02713,0.49871,4,2.24678
16.8000,18.67885,10.14444,0.48094,18.85469,9.66286,0.41560,18.66831,10.12904,0.47148,5.328678e-03,4.968057e-03,9.802000e-05,1.15400,-0.01112,0.48384,4,2.33609
16.8500,18.72938,10.17081,0.48143,18.90622,9.68560,0.41356,18.71826,10.15518,0.46989,5.337378e-03,4.976208e-03,9.802000e-05,1.12650,-0.04095,0.48105,4,2.34408
16.9000,18.77990,10.19720,0.48188,18.95766,9.70817,0.41634,18.76842,10.18044,0.47253,5.346080e-03,4.984325e-03,9.802000e-05,1.12350,0.05568,0.46910,4,2.38732
16.9500,18.83041,10.22362,0.48230,19.00905,9.73090,0.42275,18.81826,10.20649,0.47932,5.354781e-03,4.992450e-03,9.802000e-05,1.12400,0.12816,0.48862,4,2.42639
17.0000,18.88091,10.25006,0.48269,19.06181,9.75464,0.42885,18.86966,10.23302,0.48530,5.363551e-03,5.000936e-03,9.802000e-05,1.15700,0.12196,0.48241,4,2.45685
17.0500,18.93139,10.27651,0.48304,19.11354,9.77829,0.43200,18.91965,10.26029,0.48906,5.372267e-03,5.009220e-03,9.802000e-05,1.13750,0.06304,0.50381,5,2.53577
17.1000,18.98187,10.30299,0.48337,19.16460,9.80183,0.43388,18.96932,10.28662,0.49087,5.380949e-03,5.017369e-03,9.802000e-05,1.12450,0.03764,0.48914,4,2.57772
17.1500,19.03234,10.32948,0.48367,19.21627,9.82577,0.43668,19.01998,10.31247,0.49285,5.389667e-03,5.025674e-03,9.802000e-05,1.13900,0.05590,0.47304,4,2.62741
17.2000,19.08280,10.35599,0.48395,19.26692,9.84941,0.43649,19.06934,10.33866,0.49246,5.398334e-03,5.033759e-03,9.802000e-05,1.11800,-0.00369,0.48736,4,2.67857
17.2500,19.13326,10.38251,0.48421,19.31688,9.87271,0.44106,19.11804,10.36445,0.49680,5.406967e-03,5.041678e-03,9.802000e-05,1.10250,0.09133,0.49117,4,2.74028
17.3000,19.18370,10.40904,0.48444,19.36895,9.89729,0.43586,19.16905,10.39101,0.49088,5.415719e-03,5.050121e-03,9.802000e-05,1.15150,-0.10397,0.47334,4,2.77743
17.3500,19.23415,10.43559,0.48466,19.41987,9.92101,0.43371,19.21893,10.41674,0.48812,5.424417e-03,5.058261e-03,9.802000e-05,1.12350,-0.04295,0.47311,4,2.85077
17.4000,19.28458,10.46214,0.48486,19.47130,9.94483,0.43410,19.26917,10.44292,0.48819,5.433150e-03,5.066505e-03,9.802000e-05,1.13350,0.00779,0.48023,3,2.88100
17.4500,19.33501,10.48871,0.48505,19.52353,9.96904,0.43519,19.32051,10.46885,0.48840,5.441932e-03,5.074939e-03,9.802000e-05,1.15150,0.02170,0.46698,4,2.91035
17.5000,19.38544,10.51529,0.48522,19.57640,9.99362,0.43143,19.37190,10.49640,0.48481,5.450756e-03,5.083529e-03,9.802000e-05,1.16600,-0.07505,0.48877,3,2.95182
17.5500,19.43586,10.54187,0.48538,19.62863,10.01766,0.43404,19.42274,10.52328,0.48748,5.459548e-03,5.091946e-03,9.802000e-05,1.15000,0.05215,0.48912,3,3.03759
17.6000,19.48627,10.56847,0.48553,19.68016,10.04155,0.43307,19.47311,10.54949,0.48618,5.468302e-03,5.100216e-03,9.802000e-05,1.13600,-0.01949,0.47821,4,3.08689
17.6500,19.53668,10.59507,0.48566,19.73170,10.06538,0.43332,19.52353,10.57552,0.48603,5.477059e-03,5.108480e-03,9.802000e-05,1.13550,0.00508,0.47614,4,3.10439
17.7000,19.58709,10.62167,0.48578,19.78272,10.08899,0.42996,19.57308,10.60214,0.48296,5.485790e-03,5.116626e-03,9.802000e-05,1.12450,-0.06725,0.49011,4,3.17280
17.7500,19.63750,10.64829,0.48590,19.83438,10.11267,0.43347,19.62359,10.62815,0.48617,5.494559e-03,5.124897e-03,9.802000e-05,1.13650,0.07035,0.47855,4,3.21810
17.8000,19.68790,10.67491,0.48600,19.88599,10.13656,0.43416,19.67380,10.65488,0.48698,5.503328e-03,5.133182e-03,9.802000e-05,1.13750,0.01372,0.49010,4,3.27274
17.8500,19.73830,10.70153,0.48610,19.93720,10.16031,0.43792,19.72364,10.68138,0.49081,5.512074e-03,5.141377e-03,9.802000e-05,1.12900,0.07522,0.49244,4,3.30606
17.9000,19.78870,10.72816,0.48619,19.98878,10.18446,0.43935,19.77377,10.70844,0.49241,5.520843e-03,5.149682e-03,9.802000e-05,1.13900,0.02863,0.49663,3,3.35406
17.9500,19.83909,10.75479,0.48627,20.04109,10.20904,0.43861,19.82483,10.73549,0.49145,5.529658e-03,5.158170e-03,9.802000e-05,1.15600,-0.01496,0.48612,4,3.40977
18.0000,19.88949,10.78143,0.48635,20.09358,10.23366,0.43982,19.87581,10.76313,0.49289,5.538487e-03,5.166695e-03,9.802000e-05,1.15950,0.02430,0.49836,4,3.41106
18.0500,19.93988,10.80807,0.48642,20.14488,10.25780,0.43953,19.92557,10.79035,0.49291,5.547244e-03,5.174950e-03,9.802000e-05,1.13400,-0.00585,0.50077,3,3.52552
18.1000,19.99027,10.83472,0.48648,20.19617,10.28192,0.43793,19.97604,10.81606,0.49042,5.556002e-03,5.183200e-03,9.802000e-05,1.13350,-0.03194,0.46835,4,3.57068
18.1500,20.04065,10.86137,0.48654,20.24779,10.30609,0.43874,20.02625,10.84306,0.49135,5.564784e-03,5.191516e-03,9.802000e-05,1.14000,0.01609,0.49442,4,3.60390
18.2000,20.09104,10.88802,0.48660,20.30012,10.33065,0.43657,20.07725,10.87025,0.48912,5.573610e-03,5.200004e-03,9.802000e-05,1.15600,-0.04325,0.48759,4,3.66314
18.2500,20.14142,10.91467,0.48665,20.35177,10.35475,0.43228,20.12750,10.89717,0.48494,5.582396e-03,5.208319e-03,9.802000e-05,1.14000,-0.08583,0.48763,4,3.68946
18.3000,20.19180,10.94133,0.48669,20.40248,10.37815,0.43188,20.17641,10.92421,0.48535,5.591126e-03,5.216385e-03,9.802000e-05,1.11700,-0.00801,0.50526,3,3.73544
18.3500,20.24219,10.96799,0.48674,20.45420,10.40198,0.42970,20.22681,10.95073,0.48314,5.599916e-03,5.224685e-03,9.802000e-05,1.13900,-0.04364,0.48235,4,3.79448
18.4000,20.29257,10.99465,0.48678,20.50534,10.42542,0.43094,20.27666,10.97678,0.48431,5.608672e-03,5.232834e-03,9.802000e-05,1.12500,0.02473,0.48268,3,3.83901
18.4500,20.34295,11.02131,0.48681,20.55736,10.44933,0.43116,20.32709,11.00391,0.48491,5.617482e-03,5.241198e-03,9.802000e-05,1.14500,0.00441,0.49422,4,3.90914
18.5000,20.39332,11.04798,0.48685,20.60953,10.47333,0.43421,20.37790,11.03067,0.48795,5.626302e-03,5.249599e-03,9.802000e-05,1.14850,0.06106,0.48779,3,3.99440
18.5500,20.44370,11.07465,0.48688,20.66153,10.49745,0.43850,20.42867,11.05726,0.49202,5.635114e-03,5.257983e-03,9.802000e-05,1.14650,0.08581,0.48649,3,4.03185
18.6000,20.49408,11.10132,0.48691,20.71389,10.52200,0.43344,20.47969,11.08448,0.48688,5.643949e-03,5.266477e-03,9.802000e-05,1.15650,-0.10118,0.48481,3,4.06502
18.6500,20.54445,11.12799,0.48693,20.76654,10.54637,0.42876,20.53080,11.11197,0.48247,5.652804e-03,5.275010e-03,9.802000e-05,1.16050,-0.09370,0.48937,3,4.11546
18.7000,20.59483,11.15466,0.48696,20.81800,10.56989,0.43073,20.58065,11.13876,0.48489,5.661583e-03,5.283229e-03,9.802000e-05,1.13150,0.03957,0.49561,3,4.16281
18.7500,20.64520,11.18133,0.48698,20.86993,10.59375,0.42944,20.63113,11.16554,0.48371,5.670391e-03,5.291573e-03,9.802000e-05,1.14300,-0.02592,0.48660,3,4.22779
18.8000,20.69558,11.20800,0.48700,20.92116,10.61721,0.42871,20.68090,11.19198,0.48317,5.679156e-03,5.299744e-03,9.802000e-05,1.12700,-0.01447,0.48778,3,4.30056
18.8500,20.74595,11.23468,0.48702,20.97248,10.64067,0.42942,20.73088,11.21817,0.48386,5.687926e-03,5.307931e-03,9.802000e-05,1.12850,0.01417,0.48336,3,4.31192
18.9000,20.79632,11.26135,0.48704,21.02421,10.66436,0.42723,20.78122,11.24471,0.48172,5.696723e-03,5.316220e-03,9.802000e-05,1.13800,-0.04388,0.48307,3,4.37431
18.9500,20.84669,11.28803,0.48706,21.07682,10.68831,0.42480,20.83230,11.27177,0.47952,5.705574e-03,5.324701e-03,9.802000e-05,1.15600,-0.04853,0.48504,3,4.40353
19.0000,20.89707,11.31471,0.48707,21.12764,10.71130,0.42166,20.88153,11.29800,0.47679,5.714313e-03,5.332744e-03,9.802000e-05,1.11550,-0.06281,0.48671,3,4.46107
19.0500,20.94744,11.34139,0.48708,21.17932,10.73448,0.42831,20.93207,11.32358,0.48310,5.723105e-03,5.340973e-03,9.802000e-05,1.13300,0.13294,0.47495,3,4.52211
19.1000,20.99781,11.36806,0.48710,21.23102,10.75808,0.42718,20.98247,11.34981,0.48184,5.731899e-03,5.349245e-03,9.802000e-05,1.13650,-0.02254,0.47850,3,4.55254
19.1500,21.04818,11.39474,0.48711,21.28269,10.78160,0.42627,21.03260,11.37648,0.48122,5.740692e-03,5.357506e-03,9.802000e-05,1.13550,-0.01830,0.48840,3,4.59263
19.2000,21.09855,11.42142,0.48712,21.33393,10.80487,0.42019,21.08247,11.40256,0.47516,5.749458e-03,5.365659e-03,9.802000e-05,1.12550,-0.12154,0.47565,3,4.66711
19.2500,21.14892,11.44811,0.48713,21.38608,10.82818,0.41759,21.13340,11.42843,0.47235,5.758279e-03,5.373987e-03,9.802000e-05,1.14250,-0.05208,0.46724,3,4.73841
19.3000,21.19929,11.47479,0.48714,21.43878,10.85156,0.41868,21.18416,11.45579,0.47435,5.767132e-03,5.382427e-03,9.802000e-05,1.15300,0.02178,0.49671,3,4.78696
19.3500,21.24966,11.50147,0.48715,21.49241,10.87542,0.42022,21.23647,11.48243,0.47575,5.776043e-03,5.391095e-03,9.802000e-05,1.17400,0.03083,0.47235,4,4.82661
19.4000,21.30003,11.52815,0.48716,21.54445,10.89867,0.41951,21.28683,11.50913,0.47552,5.784857e-03,5.399399e-03,9.802000e-05,1.14000,-0.01423,0.48739,3,4.89140
19.4500,21.35040,11.55483,0.48716,21.59598,10.92166,0.42062,21.33681,11.53534,0.47693,5.793639e-03,5.407579e-03,9.802000e-05,1.12850,0.02220,0.48430,3,4.93227
19.5000,21.40077,11.58152,0.48717,21.64770,10.94479,0.42139,21.38707,11.56148,0.47782,5.802432e-03,5.415809e-03,9.802000e-05,1.13300,0.01550,0.48051,4,4.97701
19.5500,21.45113,11.60820,0.48718,21.69932,10.96793,0.42576,21.43681,11.58846,0.48297,5.811219e-03,5.424023e-03,9.802000e-05,1.13150,0.08742,0.50208,3,5.02366
19.6000,21.50150,11.63488,0.48718,21.75130,10.99150,0.42786,21.48768,11.61434,0.48456,5.820030e-03,5.432350e-03,9.802000e-05,1.14150,0.04193,0.47221,3,5.07780
19.6500,21.55187,11.66157,0.48719,21.80207,11.01466,0.42859,21.53727,11.63991,0.48495,5.828765e-03,5.440406e-03,9.802000e-05,1.11600,0.01470,0.47649,3,5.13851
19.7000,21.60224,11.68825,0.48719,21.85348,11.03815,0.43165,21.58736,11.66610,0.48788,5.837542e-03,5.448616e-03,9.802000e-05,1.13050,0.06116,0.48477,3,5.19776
19.7500,21.65261,11.71493,0.48720,21.90514,11.06194,0.43468,21.63730,11.69335,0.49139,5.846335e-03,5.456905e-03,9.802000e-05,1.13750,0.06049,0.50314,3,5.20780
19.8000,21.70298,11.74162,0.48720,21.95650,11.08579,0.43511,21.68766,11.71921,0.49113,5.855110e-03,5.465144e-03,9.802000e-05,1.13250,0.00878,0.47407,3,5.19207
19.8500,21.75334,11.76830,0.48720,22.00781,11.10963,0.43360,21.73785,11.74532,0.48915,5.863883e-03,5.473371e-03,9.802000e-05,1.13150,-0.03027,0.47763,3,5.33097
19.9000,21.80371,11.79499,0.48721,22.05987,11.13374,0.42965,21.78876,11.77177,0.48479,5.872705e-03,5.481768e-03,9.802000e-05,1.14750,-0.07899,0.47476,3,5.39337
19.9500,21.85408,11.82167,0.48721,22.11174,11.15750,0.42519,21.83849,11.79979,0.48149,5.881514e-03,5.490091e-03,9.802000e-05,1.14100,-0.08916,0.51000,3,5.47341
20.0000,21.90445,11.84836,0.48721,22.16268,11.18057,0.42877,21.88748,11.82681,0.48598,5.890261e-03,5.498169e-03,9.802000e-05,1.11850,0.07150,0.50821,3,5.47289
20.0500,21.95481,11.87504,0.48722,22.21459,11.20430,0.42459,21.93781,11.85374,0.48201,5.899070e-03,5.506498e-03,9.802000e-05,1.14150,-0.08364,0.48737,3,5.53000
20.1000,22.00518,11.90173,0.48722,22.26637,11.22771,0.42215,21.98784,11.88070,0.48008,5.907869e-03,5.514769e-03,9.802000e-05,1.13650,-0.04871,0.49238,3,5.53201
20.1500,22.05555,11.92842,0.48722,22.31645,11.25020,0.41919,22.03604,11.90700,0.47789,5.916559e-03,5.522626e-03,9.802000e-05,1.09800,-0.05927,0.49676,3,5.55361
20.2000,22.10592,11.95510,0.48722,22.36927,11.27374,0.42007,22.08688,11.93457,0.47956,5.925419e-03,5.531107e-03,9.802000e-05,1.15650,0.01761,0.49902,3,5.58953
20.2500,22.15628,11.98179,0.48723,22.42200,11.29729,0.41987,22.13769,11.96205,0.48004,5.934274e-03,5.539575e-03,9.802000e-05,1.15500,-0.00386,0.49647,4,5.57330
20.3000,22.20665,12.00847,0.48723,22.47384,11.32044,0.42048,22.18813,11.98810,0.48051,5.943073e-03,5.547834e-03,9.802000e-05,1.13550,0.01202,0.47729,3,5.56407
20.3500,22.25702,12.03516,0.48723,22.52604,11.34377,0.42475,22.23877,12.01465,0.48488,5.951894e-03,5.556179e-03,9.802000e-05,1.14350,0.08541,0.48727,3,5.60936
20.4000,22.30738,12.06185,0.48723,22.57833,11.36743,0.42909,22.28980,12.04093,0.48883,5.960724e-03,5.564578e-03,9.802000e-05,1.14800,0.08681,0.47938,3,5.64912
20.4500,22.35775,12.08853,0.48723,22.63042,11.39126,0.42956,22.34039,12.06778,0.48927,5.969542e-03,5.572953e-03,9.802000e-05,1.14550,0.00952,0.48842,3,5.60836
20.5000,22.40812,12.11522,0.48723,22.68222,11.41499,0.43198,22.39070,12.09453,0.49166,5.978342e-03,5.581264e-03,9.802000e-05,1.13950,0.04829,0.49100,3,5.56254
20.5500,22.45849,12.14191,0.48723,22.73282,11.43832,0.42604,22.43987,12.12074,0.48565,5.987066e-03,5.589311e-03,9.802000e-05,1.11450,-0.11868,0.48379,4,5.61823
20.6000,22.50885,12.16859,0.48724,22.78377,11.46144,0.42837,22.48924,12.14708,0.48816,5.995810e-03,5.597399e-03,9.802000e-05,1.11900,0.04646,0.49264,4,5.58734
20.6500,22.55922,12.19528,0.48724,22.83639,11.48547,0.42740,22.54045,12.17397,0.48699,6.004664e-03,5.605896e-03,9.802000e-05,1.15700,-0.01940,0.48219,4,5.61985
20.7000,22.60959,12.22196,0.48724,22.88881,11.50934,0.42602,22.59159,12.20048,0.48525,6.013504e-03,5.614338e-03,9.802000e-05,1.15200,-0.02755,0.47634,4,5.60102
20.7500,22.65995,12.24865,0.48724,22.94060,11.53285,0.42727,22.64240,12.22605,0.48572,6.022304e-03,5.622624e-03,9.802000e-05,1.13750,0.02506,0.46665,4,5.64677
20.8000,22.71032,12.27534,0.48724,22.99225,11.55636,0.42654,22.69261,12.25250,0.48496,6.031096e-03,5.630884e-03,9.802000e-05,1.13500,-0.01462,0.48408,3,5.57148
20.8500,22.76069,12.30202,0.48724,23.04355,11.57968,0.42550,22.74220,12.27926,0.48432,6.039865e-03,5.639057e-03,9.802000e-05,1.12700,-0.02076,0.49419,4,5.63935
20.9000,22.81105,12.32871,0.48724,23.09527,11.60311,0.42980,22.79241,12.30578,0.48868,6.048660e-03,5.647320e-03,9.802000e-05,1.13550,0.08595,0.49031,4,5.64226
20.9500,22.86142,12.35540,0.48724,23.14858,11.62755,0.42479,22.84365,12.33435,0.48451,6.057561e-03,5.655989e-03,9.802000e-05,1.17300,-0.10030,0.50505,4,5.65941
21.0000,22.91179,12.38209,0.48724,23.20129,11.65139,0.42431,22.89521,12.36059,0.48346,6.066420e-03,5.664483e-03,9.802000e-05,1.15700,-0.00950,0.46953,4,5.59109
21.0500,22.96215,12.40877,0.48724,23.25269,11.67461,0.42517,22.94499,12.38710,0.48456,6.075194e-03,5.672666e-03,9.802000e-05,1.12800,0.01714,0.49046,4,5.71014
21.1000,23.01252,12.43546,0.48724,23.30457,11.69810,0.42414,22.99585,12.41274,0.48282,6.083999e-03,5.680968e-03,9.802000e-05,1.13900,-0.02055,0.46519,3,5.64468
21.1500,23.06289,12.46215,0.48724,23.35661,11.72160,0.42143,23.04640,12.43930,0.48014,6.092815e-03,5.689300e-03,9.802000e-05,1.14200,-0.05413,0.48100,3,5.68474
21.2000,23.11325,12.48883,0.48724,23.40908,11.74512,0.41739,23.09704,12.46653,0.47665,6.101658e-03,5.697715e-03,9.802000e-05,1.15000,-0.08083,0.49006,3,5.74618
21.2500,23.16362,12.51552,0.48724,23.46208,11.76863,0.41823,23.14849,12.49327,0.47760,6.110531e-03,5.706231e-03,9.802000e-05,1.15950,0.01676,0.48031,3,5.75274
