t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
13.6500,16.14780,10.16974,0.51337,16.75382,8.61429,0.27348,16.10935,10.12345,0.51122,1.645891e-02,1.202645e-02,4.876562e-04,1.11900,-0.20540,0.52078,7,2.71020
13.7000,16.19746,10.19773,0.51337,16.81007,8.63007,0.25429,16.15987,10.15283,0.49285,1.650982e-02,1.206583e-02,4.876562e-04,1.16850,-0.38376,0.50880,4,2.74400
13.7500,16.24711,10.22573,0.51337,16.86701,8.64486,0.24545,16.21036,10.18310,0.48650,1.656121e-02,1.210517e-02,4.876562e-04,1.17650,-0.17677,0.53505,6,2.65752
13.8000,16.29676,10.25372,0.51337,16.92387,8.65911,0.25072,16.26431,10.20661,0.48779,1.661268e-02,1.214423e-02,4.876562e-04,1.17250,0.10535,0.41031,5,2.44920
13.8500,16.34641,10.28171,0.51337,16.97635,8.67255,0.26483,16.30902,10.23778,0.50781,1.666303e-02,1.217954e-02,4.876562e-04,1.08350,0.28230,0.62298,8,2.68641
13.9000,16.39607,10.30971,0.51337,17.03031,8.68718,0.26646,16.35406,10.27193,0.51656,1.671338e-02,1.221674e-02,4.876562e-04,1.11800,0.03249,0.65558,6,2.45725
13.9500,16.44572,10.33770,0.51337,17.08749,8.70279,0.28230,16.40961,10.29387,0.52491,1.676439e-02,1.225694e-02,4.876562e-04,1.18550,0.31681,0.37880,4,2.51420
14.0000,16.49537,10.36569,0.51337,17.14163,8.71849,0.26626,16.45853,10.32189,0.50863,1.681447e-02,1.229492e-02,4.876562e-04,1.12750,-0.32074,0.50386,7,2.57587
14.0500,16.54502,10.39369,0.51337,17.19935,8.73424,0.27587,16.51118,10.35029,0.51749,1.686580e-02,1.233541e-02,4.876562e-04,1.19650,0.19208,0.50298,9,2.49513
14.1000,16.59468,10.42168,0.51337,17.25595,8.75026,0.28497,16.56136,10.38110,0.52834,1.691669e-02,1.237526e-02,4.876562e-04,1.17650,0.18204,0.56233,4,2.61396
14.1500,16.64433,10.44967,0.51337,17.31058,8.76626,0.28864,16.61147,10.40808,0.53025,1.696685e-02,1.241377e-02,4.876562e-04,1.13850,0.07333,0.49615,9,2.69511
14.2000,16.69398,10.47767,0.51337,17.36803,8.78332,0.27041,16.66552,10.43413,0.50769,1.701776e-02,1.245479e-02,4.876562e-04,1.19850,-0.36448,0.42298,5,2.50782
14.2500,16.74363,10.50566,0.51337,17.42107,8.79803,0.27092,16.71384,10.46051,0.50780,1.706790e-02,1.249128e-02,4.876562e-04,1.10100,0.01010,0.50010,9,2.43987
14.3000,16.79329,10.53365,0.51337,17.46985,8.81157,0.26662,16.75974,10.48212,0.50042,1.711689e-02,1.252409e-02,4.876562e-04,1.01250,-0.08591,0.44021,4,2.54607
14.3500,16.84294,10.56165,0.51337,17.52549,8.82677,0.27766,16.81119,10.50828,0.50989,1.716785e-02,1.256261e-02,4.876562e-04,1.15350,0.22073,0.47945,4,2.46842
14.4000,16.89259,10.58964,0.51337,17.58225,8.84295,0.28829,16.86317,10.53624,0.51966,1.721896e-02,1.260245e-02,4.876562e-04,1.18050,0.21255,0.50281,7,2.29411
14.4500,16.94224,10.61763,0.51337,17.63856,8.85964,0.27270,16.91485,10.56413,0.50276,1.726978e-02,1.264225e-02,4.876562e-04,1.17450,-0.31178,0.47728,8,2.26626
14.5000,16.99190,10.64563,0.51337,17.69405,8.87516,0.28134,16.96723,10.58850,0.50793,1.732068e-02,1.268078e-02,4.876562e-04,1.15250,0.17291,0.44013,10,2.45126
14.5500,17.04155,10.67362,0.51337,17.74689,8.89043,0.28807,17.01393,10.61770,0.51717,1.737080e-02,1.271723e-02,4.876562e-04,1.10000,0.13450,0.56617,7,2.39944
14.6000,17.09120,10.70161,0.51337,17.79970,8.90608,0.27587,17.06043,10.64739,0.50750,1.742072e-02,1.275396e-02,4.876562e-04,1.10150,-0.24394,0.55689,3,2.44881
14.6500,17.14085,10.72961,0.51337,17.85747,8.92244,0.28042,17.11293,10.67655,0.51203,1.747214e-02,1.279460e-02,4.876562e-04,1.20100,0.09106,0.51156,9,2.51393
14.7000,17.19051,10.75760,0.51337,17.91244,8.93827,0.28531,17.16361,10.70310,0.51540,1.752273e-02,1.283297e-02,4.876562e-04,1.14400,0.09768,0.48588,5,2.46880
14.7500,17.24016,10.78559,0.51337,17.97167,8.95564,0.28683,17.21712,10.73388,0.51728,1.757444e-02,1.287518e-02,4.876562e-04,1.23450,0.03041,0.52427,7,2.42751
14.8000,17.28981,10.81359,0.51337,18.02344,8.97091,0.26471,17.26296,10.76250,0.49714,1.762408e-02,1.291099e-02,4.876562e-04,1.07950,-0.44243,0.53574,6,2.48714
14.8500,17.33946,10.84158,0.51337,18.08162,8.98668,0.27545,17.31788,10.78775,0.50430,1.767576e-02,1.295163e-02,4.876562e-04,1.20550,0.21481,0.43457,8,2.42132
14.9000,17.38912,10.86957,0.51337,18.12680,8.99945,0.30386,17.36029,10.80809,0.53029,1.772390e-02,1.298130e-02,4.876562e-04,0.93900,0.56819,0.48301,6,2.43037
14.9500,17.43877,10.89757,0.51337,18.17994,9.01612,0.30008,17.40889,10.83527,0.52550,1.777368e-02,1.301883e-02,4.876562e-04,1.11400,-0.07544,0.50567,6,2.26942
15.0000,17.48842,10.92556,0.51337,18.23719,9.03383,0.29089,17.46170,10.86360,0.51453,1.782470e-02,1.305971e-02,4.876562e-04,1.19850,-0.18381,0.47976,6,2.29648
15.0500,17.53807,10.95355,0.51337,18.28998,9.04963,0.29791,17.50792,10.89384,0.52476,1.787469e-02,1.309639e-02,4.876562e-04,1.10200,0.14023,0.58767,6,2.42974
15.1000,17.58773,10.98155,0.51337,18.34862,9.06764,0.31778,17.56265,10.92167,0.54165,1.792611e-02,1.313843e-02,4.876562e-04,1.22700,0.39759,0.48315,6,2.29505
15.1500,17.63738,11.00954,0.51337,18.40087,9.08483,0.31711,17.60922,10.95100,0.54198,1.797543e-02,1.317564e-02,4.876562e-04,1.10000,-0.01342,0.56171,6,2.57641
15.2000,17.68703,11.03753,0.51337,18.45360,9.10213,0.32870,17.66071,10.97263,0.54634,1.802489e-02,1.321327e-02,4.876562e-04,1.11000,0.23175,0.40517,4,2.38288
15.2500,17.73668,11.06553,0.51337,18.50623,9.12008,0.32361,17.70844,11.00113,0.54084,1.807427e-02,1.325108e-02,4.876562e-04,1.11200,-0.10189,0.53296,7,2.49549
15.3000,17.78634,11.09352,0.51337,18.56344,9.13927,0.30036,17.75932,11.03371,0.51914,1.812509e-02,1.329260e-02,4.876562e-04,1.20700,-0.46497,0.54949,6,2.55480
15.3500,17.83599,11.12151,0.51337,18.61493,9.15522,0.28325,17.80450,11.06331,0.50500,1.817466e-02,1.332841e-02,4.876562e-04,1.07800,-0.34224,0.56285,6,2.38124
15.4000,17.88564,11.14951,0.51337,18.67103,9.17155,0.27838,17.85675,11.08959,0.49807,1.822573e-02,1.336761e-02,4.876562e-04,1.16850,-0.09741,0.45802,5,2.51698
15.4500,17.93529,11.17750,0.51337,18.72658,9.18742,0.30095,17.90703,11.11804,0.52152,1.827677e-02,1.340614e-02,4.876562e-04,1.15550,0.45141,0.53853,7,2.52084
15.5000,17.98495,11.20550,0.51337,18.77863,9.20358,0.29809,17.95364,11.14633,0.51984,1.832645e-02,1.344249e-02,4.876562e-04,1.09000,-0.05721,0.54288,7,2.56811
15.5500,18.03460,11.23349,0.51337,18.83113,9.21971,0.29415,18.00067,11.17474,0.51707,1.837628e-02,1.347914e-02,4.876562e-04,1.09850,-0.07877,0.53995,6,2.44503
15.6000,18.08425,11.26148,0.51337,18.88475,9.23595,0.29785,18.05088,11.19977,0.51801,1.842646e-02,1.351663e-02,4.876562e-04,1.12050,0.07407,0.46399,10,2.41642
15.6500,18.13390,11.28948,0.51337,18.93680,9.25193,0.28104,18.09810,11.22689,0.50136,1.847620e-02,1.355286e-02,4.876562e-04,1.08900,-0.33624,0.50466,8,2.77697
15.7000,18.18356,11.31747,0.51337,18.99133,9.26767,0.28774,18.14735,11.25508,0.50901,1.852691e-02,1.359059e-02,4.876562e-04,1.13500,0.13400,0.52748,6,2.69396
15.7500,18.23321,11.34546,0.51337,19.04368,9.28317,0.27398,18.19504,11.28167,0.49523,1.857690e-02,1.362673e-02,4.876562e-04,1.09200,-0.27515,0.49488,8,2.60929
15.8000,18.28286,11.37346,0.51337,19.09832,9.29852,0.27435,18.24467,11.30917,0.49616,1.862773e-02,1.366433e-02,4.876562e-04,1.13500,0.00746,0.50703,9,2.65463
15.8500,18.33251,11.40145,0.51337,19.15504,9.31448,0.27090,18.29599,11.33810,0.49362,1.867910e-02,1.370375e-02,4.876562e-04,1.17850,-0.06900,0.51131,7,2.53878
15.9000,18.38217,11.42944,0.51337,19.20931,9.32956,0.27077,18.34471,11.36636,0.49513,1.872986e-02,1.374097e-02,4.876562e-04,1.12650,-0.00257,0.52704,9,2.68946
15.9500,18.43182,11.45744,0.51337,19.26069,9.34382,0.26935,18.38966,11.39522,0.49737,1.877984e-02,1.377574e-02,4.876562e-04,1.06650,-0.02842,0.56878,8,2.69291
16.0000,18.48147,11.48543,0.51337,19.31616,9.35913,0.28245,18.44060,11.42202,0.50979,1.883082e-02,1.381405e-02,4.876562e-04,1.15100,0.26200,0.49649,8,2.68759
16.0500,18.53112,11.51342,0.51337,19.37275,9.37556,0.28052,18.49333,11.44847,0.50546,1.888191e-02,1.385376e-02,4.876562e-04,1.17850,-0.03871,0.45875,6,2.65680
16.1000,18.58078,11.54142,0.51337,19.43406,9.39322,0.26883,18.55104,11.47599,0.49030,1.893433e-02,1.389742e-02,4.876562e-04,1.27600,-0.23369,0.42249,6,2.79725
16.1500,18.63043,11.56941,0.51337,19.48595,9.40752,0.27611,18.59651,11.50494,0.50130,1.898454e-02,1.393250e-02,4.876562e-04,1.07650,0.14545,0.57402,7,2.93884
16.2000,18.68008,11.59740,0.51337,19.54255,9.42355,0.28315,18.64919,11.53124,0.50630,1.903577e-02,1.397197e-02,4.876562e-04,1.17650,0.14082,0.46662,8,2.91156
16.2500,18.72973,11.62540,0.51337,19.59850,9.43983,0.28285,18.70081,11.55833,0.50480,1.908676e-02,1.401110e-02,4.876562e-04,1.16550,-0.00603,0.48138,8,2.80100
16.3000,18.77939,11.65339,0.51337,19.65165,9.45528,0.27986,18.75087,11.58220,0.49882,1.913704e-02,1.404777e-02,4.876562e-04,1.10700,-0.05972,0.44043,6,2.73279
16.3500,18.82904,11.68138,0.51337,19.70403,9.47034,0.25753,18.79784,11.60986,0.47814,1.918723e-02,1.408361e-02,4.876562e-04,1.09000,-0.44652,0.51025,6,2.76006
16.4000,18.87869,11.70938,0.51337,19.75717,9.48433,0.26776,18.84643,11.63551,0.48874,1.923797e-02,1.411935e-02,4.876562e-04,1.09900,0.20449,0.49606,6,3.01348
16.4500,18.92834,11.73737,0.51337,19.81303,9.49966,0.26810,18.89673,11.66423,0.49066,1.928922e-02,1.415781e-02,4.876562e-04,1.15850,0.00685,0.52139,5,2.99525
16.5000,18.97800,11.76536,0.51337,19.86889,9.51500,0.26209,18.94836,11.69055,0.48364,1.934044e-02,1.419632e-02,4.876562e-04,1.15850,-0.12015,0.46398,8,3.04892
16.5500,19.02765,11.79336,0.51337,19.92232,9.52934,0.26761,18.99709,11.71673,0.48963,1.939116e-02,1.423250e-02,4.876562e-04,1.10650,0.11025,0.49880,5,3.29306
16.6000,19.07730,11.82135,0.51337,19.97510,9.54381,0.24004,19.04452,11.74404,0.46369,1.944161e-02,1.426831e-02,4.876562e-04,1.09450,-0.55122,0.49530,6,3.00975
16.6500,19.12695,11.84934,0.51337,20.03078,9.55744,0.24891,19.09465,11.77176,0.47470,1.949319e-02,1.430575e-02,4.876562e-04,1.14650,0.17722,0.51670,5,3.23598
16.7000,19.17661,11.87734,0.51337,20.08615,9.57151,0.23982,19.14490,11.79888,0.46665,1.954453e-02,1.434325e-02,4.876562e-04,1.14250,-0.18176,0.48692,5,3.14575
16.7500,19.22626,11.90533,0.51337,20.14392,9.58563,0.24280,19.19452,11.83207,0.47623,1.959656e-02,1.438259e-02,4.876562e-04,1.18950,0.05966,0.60491,8,3.29929
16.8000,19.27591,11.93332,0.51337,20.20197,9.60001,0.23902,19.24624,11.86212,0.47516,1.964850e-02,1.442241e-02,4.876562e-04,1.19600,-0.07558,0.52789,5,3.13007
16.8500,19.32556,11.96132,0.51337,20.25470,9.61286,0.22958,19.29332,11.88912,0.46795,1.969915e-02,1.445753e-02,4.876562e-04,1.08550,-0.18874,0.51145,3,3.16868
16.9000,19.37522,11.98931,0.51337,20.30701,9.62509,0.23890,19.34198,11.91204,0.47591,1.974982e-02,1.449202e-02,4.876562e-04,1.07450,0.18641,0.44946,8,3.36487
16.9500,19.42487,12.01730,0.51337,20.35926,9.63781,0.26324,19.38864,11.93879,0.50243,1.980034e-02,1.452673e-02,4.876562e-04,1.07550,0.48680,0.54497,4,3.27136
17.0000,19.47452,12.04530,0.51337,20.41765,9.65355,0.28643,19.44199,11.96727,0.52496,1.985192e-02,1.456762e-02,4.876562e-04,1.20950,0.46380,0.51199,7,3.46450
17.0500,19.52417,12.07329,0.51337,20.47180,9.66950,0.29710,19.48875,11.99943,0.53960,1.990199e-02,1.460565e-02,4.876562e-04,1.12900,0.21322,0.61721,4,3.46207
17.1000,19.57383,12.10128,0.51337,20.52339,9.68529,0.30360,19.53513,12.02697,0.54592,1.995105e-02,1.464196e-02,4.876562e-04,1.07900,0.13018,0.54221,8,3.43625
17.1500,19.62348,12.12928,0.51337,20.57762,9.70228,0.31448,19.58619,12.05191,0.55208,2.000072e-02,1.468075e-02,4.876562e-04,1.13650,0.21749,0.46018,5,3.66303
17.2000,19.67313,12.15727,0.51337,20.62771,9.71857,0.31346,19.63158,12.07856,0.55005,2.004912e-02,1.471634e-02,4.876562e-04,1.05350,-0.02046,0.53043,8,3.71494
17.2500,19.72278,12.18526,0.51337,20.67482,9.73385,0.32989,19.67427,12.10360,0.56559,2.009672e-02,1.474937e-02,4.876562e-04,0.99050,0.32867,0.54818,9,3.57559
17.3000,19.77244,12.21326,0.51337,20.73097,9.75307,0.30840,19.72662,12.13137,0.53989,2.014660e-02,1.479058e-02,4.876562e-04,1.18700,-0.42985,0.45784,10,3.48014
17.3500,19.82209,12.24125,0.51337,20.78214,9.76937,0.29896,19.77463,12.15549,0.52681,2.019560e-02,1.482671e-02,4.876562e-04,1.07400,-0.18877,0.45562,5,3.72504
17.4000,19.87174,12.26924,0.51337,20.83534,9.78577,0.29951,19.82372,12.18175,0.52554,2.024545e-02,1.486412e-02,4.876562e-04,1.11350,0.01097,0.49019,9,3.69226
17.4500,19.92139,12.29724,0.51337,20.89202,9.80327,0.30273,19.87781,12.20658,0.52361,2.029628e-02,1.490445e-02,4.876562e-04,1.18650,0.06449,0.42302,8,3.65108
17.5000,19.97105,12.32523,0.51337,20.95137,9.82181,0.28687,19.93104,12.23876,0.50889,2.034792e-02,1.494707e-02,4.876562e-04,1.24350,-0.31726,0.53113,10,3.69538
17.5500,20.02070,12.35322,0.51337,21.00801,9.83852,0.29730,19.98227,12.26813,0.51995,2.039905e-02,1.498686e-02,4.876562e-04,1.18100,0.20875,0.53208,6,3.60209
17.6000,20.07035,12.38122,0.51337,21.06174,9.85498,0.29223,20.03205,12.29427,0.51301,2.044921e-02,1.502456e-02,4.876562e-04,1.12400,-0.10146,0.47678,5,3.68003
17.6500,20.12000,12.40921,0.51337,21.11551,9.87116,0.29340,20.08224,12.31955,0.51182,2.049951e-02,1.506206e-02,4.876562e-04,1.12300,0.02338,0.46578,9,3.55490
17.7000,20.16966,12.43720,0.51337,21.16706,9.88673,0.27949,20.12822,12.34766,0.49972,2.054924e-02,1.509765e-02,4.876562e-04,1.07700,-0.27824,0.53499,7,3.64147
17.7500,20.21931,12.46520,0.51337,21.22125,9.90228,0.29287,20.17866,12.37297,0.51133,2.059988e-02,1.513504e-02,4.876562e-04,1.12750,0.26773,0.47664,9,3.57011
17.8000,20.26896,12.49319,0.51337,21.27537,9.91860,0.29570,20.22743,12.40155,0.51512,2.065031e-02,1.517280e-02,4.876562e-04,1.13050,0.05659,0.53385,9,3.32493
17.8500,20.31861,12.52118,0.51337,21.32777,9.93456,0.31041,20.27470,12.42925,0.53057,2.070021e-02,1.520922e-02,4.876562e-04,1.09550,0.29408,0.54507,3,3.51491
17.9000,20.36827,12.54918,0.51337,21.38187,9.95192,0.31627,20.32295,12.45937,0.53785,2.075028e-02,1.524766e-02,4.876562e-04,1.13650,0.11716,0.56558,5,3.43820
17.9500,20.41792,12.57717,0.51337,21.43906,9.97064,0.31343,20.37522,12.48914,0.53391,2.080109e-02,1.528895e-02,4.876562e-04,1.20350,-0.05681,0.51262,9,3.42736
18.0000,20.46757,12.60516,0.51337,21.49700,9.98941,0.31800,20.42671,12.52178,0.54019,2.085220e-02,1.533076e-02,4.876562e-04,1.21800,0.09149,0.57343,7,3.49693
18.0500,20.51722,12.63316,0.51337,21.54998,10.00685,0.31584,20.47329,12.55267,0.54033,2.090178e-02,1.536857e-02,4.876562e-04,1.11550,-0.04324,0.58510,8,3.34173
18.1000,20.56688,12.66115,0.51337,21.60299,10.02418,0.30945,20.52409,12.57615,0.52852,2.095135e-02,1.540638e-02,4.876562e-04,1.11550,-0.12770,0.42270,7,3.51747
18.1500,20.61653,12.68915,0.51337,21.65726,10.04153,0.31338,20.57275,12.60583,0.53343,2.100153e-02,1.544489e-02,4.876562e-04,1.13950,0.07847,0.55273,8,3.31393
18.2000,20.66618,12.71714,0.51337,21.71451,10.06008,0.30406,20.62472,12.63616,0.52383,2.105247e-02,1.548611e-02,4.876562e-04,1.20350,-0.18626,0.51831,4,3.35026
18.2500,20.71583,12.74513,0.51337,21.76887,10.07714,0.28711,20.67375,12.66519,0.50743,2.110276e-02,1.552452e-02,4.876562e-04,1.13950,-0.33913,0.51827,6,3.35875
18.3000,20.76549,12.77313,0.51337,21.81910,10.09197,0.28561,20.71685,12.69534,0.51082,2.115221e-02,1.555880e-02,4.876562e-04,1.04750,-0.03004,0.60617,5,3.34336
18.3500,20.81514,12.80112,0.51337,21.87360,10.10797,0.27749,20.76670,12.72258,0.50216,2.120273e-02,1.559678e-02,4.876562e-04,1.13600,-0.16221,0.49144,9,3.20834
18.4000,20.86479,12.82911,0.51337,21.92553,10.12276,0.28208,20.81440,12.74792,0.50606,2.125272e-02,1.563227e-02,4.876562e-04,1.08000,0.09164,0.49286,7,3.16888
18.4500,20.91444,12.85711,0.51337,21.98129,10.13892,0.28218,20.86400,12.77813,0.50832,2.130366e-02,1.567117e-02,4.876562e-04,1.16100,0.00205,0.55038,4,3.37345
18.5000,20.96410,12.88510,0.51337,22.03769,10.15527,0.29485,20.91537,12.80657,0.52085,2.135474e-02,1.571067e-02,4.876562e-04,1.17450,0.25331,0.51808,6,3.34453
18.5500,21.01375,12.91309,0.51337,22.09352,10.17223,0.31220,20.96670,12.83435,0.53689,2.140545e-02,1.575014e-02,4.876562e-04,1.16700,0.34703,0.51142,11,3.29805
18.6000,21.06340,12.94109,0.51337,22.15086,10.19073,0.29140,21.01883,12.86454,0.51545,2.145634e-02,1.579150e-02,4.876562e-04,1.20500,-0.41588,0.50286,8,3.32857
18.6500,21.11305,12.96908,0.51337,22.20941,10.20830,0.27198,21.07122,12.89607,0.49747,2.150791e-02,1.583315e-02,4.876562e-04,1.22250,-0.38850,0.52557,8,3.31720
18.7000,21.16271,12.99707,0.51337,22.26272,10.22317,0.28017,21.11849,12.92489,0.50815,2.155835e-02,1.586966e-02,4.876562e-04,1.10700,0.16385,0.55664,6,3.27058
18.7500,21.21236,13.02507,0.51337,22.31803,10.23908,0.27509,21.16854,12.95329,0.50347,2.160913e-02,1.590822e-02,4.876562e-04,1.15100,-0.10162,0.51147,10,3.18698
18.8000,21.26201,13.05306,0.51337,22.37036,10.25385,0.27177,21.21572,12.98033,0.50099,2.165918e-02,1.594405e-02,4.876562e-04,1.08750,-0.06634,0.51724,7,3.32644
18.8500,21.31166,13.08105,0.51337,22.42303,10.26853,0.27392,21.26389,13.00621,0.50274,2.170936e-02,1.598008e-02,4.876562e-04,1.09350,0.04285,0.49505,12,3.02247
18.9000,21.36132,13.10905,0.51337,22.47745,10.28382,0.26524,21.31343,13.03342,0.49404,2.175999e-02,1.601767e-02,4.876562e-04,1.13050,-0.17342,0.49350,10,3.33767
18.9500,21.41097,13.13704,0.51337,22.53547,10.29958,0.25601,21.36588,13.06280,0.48571,2.181170e-02,1.605806e-02,4.876562e-04,1.20250,-0.18465,0.50330,8,3.09311
19.0000,21.46062,13.16503,0.51337,22.58594,10.31279,0.24271,21.41098,13.08900,0.47432,2.186159e-02,1.609166e-02,4.876562e-04,1.04350,-0.26606,0.51154,8,3.09540
19.0500,21.51027,13.19303,0.51337,22.63999,10.32617,0.26984,21.46179,13.11214,0.49908,2.191258e-02,1.612792e-02,4.876562e-04,1.11350,0.54272,0.45272,8,3.19752
19.1000,21.55993,13.22102,0.51337,22.69422,10.34117,0.26521,21.51184,13.13794,0.49327,2.196322e-02,1.616522e-02,4.876562e-04,1.12550,-0.09268,0.47039,8,3.26289
19.1500,21.60958,13.24901,0.51337,22.74839,10.35588,0.26084,21.56046,13.16597,0.49040,2.201393e-02,1.620228e-02,4.876562e-04,1.12250,-0.08749,0.51980,7,3.15860
19.2000,21.65923,13.27701,0.51337,22.80066,10.36983,0.23615,21.60844,13.19099,0.46524,2.206421e-02,1.623758e-02,4.876562e-04,1.08200,-0.49369,0.45600,2,3.27607
19.2500,21.70888,13.30500,0.51337,22.85663,10.38330,0.22573,21.66096,13.21490,0.45283,2.211583e-02,1.627524e-02,4.876562e-04,1.15150,-0.20839,0.41394,6,3.17765
19.3000,21.75854,13.33299,0.51337,22.91475,10.39665,0.23108,21.71189,13.24585,0.46320,2.216813e-02,1.631441e-02,4.876562e-04,1.19250,0.10691,0.56123,10,3.09198
19.3500,21.80819,13.36099,0.51337,22.97680,10.41125,0.23738,21.76971,13.27290,0.46804,2.222122e-02,1.635731e-02,4.876562e-04,1.27500,0.12614,0.43938,6,3.26341
19.4000,21.85784,13.38898,0.51337,23.03223,10.42466,0.23453,21.81932,13.30098,0.46759,2.227266e-02,1.639461e-02,4.876562e-04,1.14050,-0.05715,0.51453,6,3.34561
19.4500,21.90749,13.41697,0.51337,23.08543,10.43737,0.24038,21.86749,13.32686,0.47469,2.232356e-02,1.642993e-02,4.876562e-04,1.09400,0.11699,0.49905,6,2.98076
19.5000,21.95715,13.44497,0.51337,23.13936,10.45059,0.24415,21.91683,13.35231,0.47854,2.237451e-02,1.646609e-02,4.876562e-04,1.11050,0.07551,0.48007,5,3.17061
19.5500,22.00680,13.47296,0.51337,23.19304,10.46396,0.26241,21.96360,13.38212,0.50124,2.242534e-02,1.650217e-02,4.876562e-04,1.10650,0.36512,0.58790,7,3.15767
19.6000,22.05645,13.50095,0.51337,23.24833,10.47882,0.27079,22.01564,13.40625,0.50615,2.247616e-02,1.654036e-02,4.876562e-04,1.14500,0.16767,0.43850,6,3.14909
19.6500,22.10610,13.52895,0.51337,23.29866,10.49279,0.27397,22.06258,13.42922,0.50692,2.252561e-02,1.657447e-02,4.876562e-04,1.04450,0.06349,0.45988,5,3.11437
19.7000,22.15576,13.55694,0.51337,23.35177,10.50771,0.28645,22.11129,13.45515,0.51852,2.257578e-02,1.661104e-02,4.876562e-04,1.10350,0.24978,0.50125,9,3.21042
19.7500,22.20541,13.58493,0.51337,23.40604,10.52370,0.29798,22.15880,13.48617,0.53312,2.262604e-02,1.664902e-02,4.876562e-04,1.13150,0.23045,0.59311,7,3.47359
19.8000,22.25506,13.61293,0.51337,23.45907,10.53999,0.29977,22.20883,13.51025,0.53066,2.267567e-02,1.668643e-02,4.876562e-04,1.10950,0.03592,0.44772,5,3.25457
19.8500,22.30471,13.64092,0.51337,23.51186,10.55630,0.29371,22.25800,13.53543,0.52171,2.272530e-02,1.672360e-02,4.876562e-04,1.10500,-0.12133,0.46551,8,3.41451
19.9000,22.35437,13.66891,0.51337,23.56783,10.57323,0.27856,22.31013,13.56196,0.50386,2.277598e-02,1.676320e-02,4.876562e-04,1.16950,-0.30294,0.45114,4,3.34680
19.9500,22.40402,13.69691,0.51337,23.62278,10.58894,0.26107,22.35653,13.59620,0.49325,2.282672e-02,1.680133e-02,4.876562e-04,1.14300,-0.34982,0.62730,8,3.34711
20.0000,22.45367,13.72490,0.51337,23.67364,10.60253,0.27584,22.40006,13.62631,0.51340,2.287658e-02,1.683550e-02,4.876562e-04,1.05300,0.29551,0.61834,5,3.29188
20.0500,22.50332,13.75289,0.51337,23.72875,10.61813,0.25833,22.44948,13.65530,0.49678,2.292714e-02,1.687394e-02,4.876562e-04,1.14550,-0.35020,0.51412,7,3.27634
20.1000,22.55298,13.78089,0.51337,23.78318,10.63252,0.24926,22.49764,13.68455,0.49021,2.297782e-02,1.691121e-02,4.876562e-04,1.12600,-0.18156,0.53915,9,3.44362
20.1500,22.60263,13.80888,0.51337,23.83033,10.64452,0.23684,22.53843,13.71135,0.48185,2.302679e-02,1.694199e-02,4.876562e-04,0.97300,-0.24835,0.56108,6,3.33398
20.2000,22.65228,13.83687,0.51337,23.88890,10.65865,0.24054,22.58959,13.74334,0.48979,2.307872e-02,1.698221e-02,4.876562e-04,1.20500,0.07404,0.57234,9,3.34310
20.2500,22.70193,13.86487,0.51337,23.94722,10.67296,0.24037,22.64078,13.77489,0.49303,2.313045e-02,1.702244e-02,4.876562e-04,1.20100,-0.00330,0.55958,8,3.37802
20.3000,22.75159,13.89286,0.51337,24.00176,10.68633,0.24308,22.69107,13.79995,0.49418,2.318117e-02,1.705951e-02,4.876562e-04,1.12300,0.05410,0.46370,9,3.52332
20.3500,22.80124,13.92085,0.51337,24.05783,10.70023,0.26003,22.74187,13.82747,0.51125,2.323227e-02,1.709795e-02,4.876562e-04,1.15550,0.33903,0.51357,4,3.58067
20.4000,22.85089,13.94885,0.51337,24.11453,10.71532,0.27743,22.79445,13.85360,0.52599,2.328323e-02,1.713750e-02,4.876562e-04,1.17350,0.34803,0.47412,5,3.36366
20.4500,22.90054,13.97684,0.51337,24.17039,10.73122,0.27901,22.84488,13.88237,0.52717,2.333371e-02,1.717688e-02,4.876562e-04,1.16150,0.03162,0.51933,8,3.44019
20.5000,22.95020,14.00483,0.51337,24.22504,10.74688,0.28839,22.89413,13.91077,0.53633,2.338385e-02,1.721528e-02,4.876562e-04,1.13700,0.18747,0.53219,5,3.49409
20.5500,22.99985,14.03283,0.51337,24.27484,10.76166,0.26402,22.93920,13.93657,0.51119,2.343247e-02,1.724990e-02,4.876562e-04,1.03900,-0.48740,0.49613,7,3.54350
20.6000,23.04950,14.06082,0.51337,24.32589,10.77545,0.27353,22.98480,13.96336,0.52166,2.348197e-02,1.728467e-02,4.876562e-04,1.05750,0.19029,0.54039,8,3.63315
20.6500,23.09915,14.08881,0.51337,24.38404,10.79177,0.27028,23.03796,13.99203,0.51693,2.353315e-02,1.732583e-02,4.876562e-04,1.20800,-0.06502,0.48811,6,3.43913
20.7000,23.14881,14.11681,0.51337,24.44129,10.80763,0.26439,23.09096,14.01893,0.50850,2.358419e-02,1.736608e-02,4.876562e-04,1.18800,-0.11773,0.45888,9,3.61237
20.7500,23.19846,14.14480,0.51337,24.49585,10.82240,0.26986,23.14303,14.04158,0.50892,2.363468e-02,1.740380e-02,4.876562e-04,1.13050,0.10928,0.41043,8,3.73738
